in s,C2 in V
5.10188080E-01,2.178879E+00
5.10188096E-01,2.175522E+00
5.10188112E-01,2.179337E+00
5.10188128E-01,2.173996E+00
5.10188144E-01,2.178879E+00
5.10188160E-01,2.181320E+00
5.10188176E-01,2.181778E+00
5.10188192E-01,2.177963E+00
5.10188208E-01,2.180862E+00
5.10188224E-01,2.167130E+00
5.10188240E-01,2.182236E+00
5.10188256E-01,2.175980E+00
5.10188272E-01,2.179794E+00
5.10188288E-01,2.176895E+00
5.10188304E-01,2.184677E+00
5.10188320E-01,2.181320E+00
5.10188336E-01,2.175980E+00
5.10188352E-01,2.174454E+00
5.10188368E-01,2.180862E+00
5.10188384E-01,2.181778E+00
5.10188400E-01,2.182236E+00
5.10188416E-01,2.175980E+00
5.10188432E-01,2.185745E+00
5.10188448E-01,2.173080E+00
5.10188464E-01,2.174454E+00
5.10188480E-01,2.181778E+00
5.10188496E-01,2.183762E+00
5.10188512E-01,2.175522E+00
5.10188528E-01,2.183304E+00
5.10188544E-01,2.174911E+00
5.10188560E-01,2.175980E+00
5.10188576E-01,2.179337E+00
5.10188592E-01,2.180405E+00
5.10188608E-01,2.188187E+00
5.10188624E-01,2.188187E+00
5.10188640E-01,2.184677E+00
5.10188656E-01,2.184677E+00
5.10188672E-01,2.186661E+00
5.10188688E-01,2.184677E+00
5.10188704E-01,2.182846E+00
5.10188720E-01,2.185745E+00
5.10188736E-01,2.180862E+00
5.10188752E-01,2.178421E+00
5.10188768E-01,2.185745E+00
5.10188784E-01,2.184677E+00
5.10188800E-01,2.176437E+00
5.10188816E-01,2.178879E+00
5.10188832E-01,2.184677E+00
5.10188848E-01,2.189560E+00
5.10188864E-01,2.179337E+00
5.10188880E-01,2.186203E+00
5.10188896E-01,2.178421E+00
5.10188912E-01,2.190628E+00
5.10188928E-01,2.188644E+00
5.10188944E-01,2.186203E+00
5.10188960E-01,2.176437E+00
5.10188976E-01,2.187119E+00
5.10188992E-01,2.192612E+00
5.10189008E-01,2.186203E+00
5.10189024E-01,2.180862E+00
5.10189040E-01,2.183762E+00
5.10189056E-01,2.189102E+00
5.10189072E-01,2.187119E+00
5.10189088E-01,2.179794E+00
5.10189104E-01,2.184677E+00
5.10189120E-01,2.179794E+00
5.10189136E-01,2.180862E+00
5.10189152E-01,2.189102E+00
