in s,C2 in V
-4.5235863E+00,2.083603E+00
-4.5235167E+00,2.083145E+00
-4.5234471E+00,2.085739E+00
-4.5233775E+00,2.085587E+00
-4.5233079E+00,2.081467E+00
-4.5232383E+00,2.080093E+00
-4.5231688E+00,2.080246E+00
-4.5230992E+00,2.078568E+00
-4.5230296E+00,2.077194E+00
-4.5229600E+00,2.077652E+00
-4.5228904E+00,2.075821E+00
-4.5228208E+00,2.075668E+00
-4.5227512E+00,2.077042E+00
-4.5226817E+00,2.077347E+00
-4.5226121E+00,2.076279E+00
-4.5225425E+00,2.075668E+00
-4.5224729E+00,2.075974E+00
-4.5224033E+00,2.076431E+00
-4.5223337E+00,2.076736E+00
-4.5222642E+00,2.075668E+00
-4.5221946E+00,2.074448E+00
-4.5221250E+00,2.075516E+00
-4.5220554E+00,2.076431E+00
-4.5219858E+00,2.076126E+00
-4.5219162E+00,2.075668E+00
-4.5218467E+00,2.075821E+00
-4.5217771E+00,2.076279E+00
-4.5217075E+00,2.075058E+00
-4.5216379E+00,2.072464E+00
-4.5215683E+00,2.069260E+00
-4.5214987E+00,2.067581E+00
-4.5214292E+00,2.067581E+00
-4.5213596E+00,2.067581E+00
-4.5212900E+00,2.069565E+00
-4.5212204E+00,2.070175E+00
-4.5211508E+00,2.069565E+00
-4.5210812E+00,2.070175E+00
-4.5210116E+00,2.073227E+00
-4.5209421E+00,2.070633E+00
-4.5208725E+00,2.066055E+00
-4.5208029E+00,2.063614E+00
-4.5207333E+00,2.063614E+00
-4.5206637E+00,2.063919E+00
-4.5205941E+00,2.064987E+00
-4.5205246E+00,2.068192E+00
-4.5204550E+00,2.070633E+00
-4.5203854E+00,2.071396E+00
-4.5203158E+00,2.071396E+00
-4.5202462E+00,2.069565E+00
-4.5201766E+00,2.069260E+00
-4.5201071E+00,2.069107E+00
-4.5200375E+00,2.067429E+00
-4.5199679E+00,2.066208E+00
-4.5198983E+00,2.064377E+00
-4.5198287E+00,2.065445E+00
-4.5197591E+00,2.068344E+00
-4.5196896E+00,2.068192E+00
-4.5196200E+00,2.067429E+00
-4.5195504E+00,2.065750E+00
-4.5194808E+00,2.065903E+00
-4.5194112E+00,2.065750E+00
-4.5193416E+00,2.064377E+00
-4.5192720E+00,2.064987E+00
-4.5192025E+00,2.066055E+00
-4.5191329E+00,2.068192E+00
-4.5190633E+00,2.069412E+00
-4.5189937E+00,2.069412E+00
-4.5189241E+00,2.068344E+00
-4.5188545E+00,2.066666E+00
-4.5187850E+00,2.066208E+00
-4.5187154E+00,2.066360E+00
-4.5186458E+00,2.064529E+00
-4.5185762E+00,2.060715E+00
-4.5185066E+00,2.059952E+00
-4.5184370E+00,2.061172E+00
-4.5183675E+00,2.063766E+00
-4.5182979E+00,2.065598E+00
-4.5182283E+00,2.064529E+00
-4.5181587E+00,2.063614E+00
-4.5180891E+00,2.062241E+00
-4.5180195E+00,2.061935E+00
-4.5179500E+00,2.062088E+00
-4.5178804E+00,2.061478E+00
-4.5178108E+00,2.059494E+00
-4.5177412E+00,2.060867E+00
-4.5176716E+00,2.061630E+00
-4.5176020E+00,2.061172E+00
-4.5175324E+00,2.061325E+00
-4.5174629E+00,2.061783E+00
-4.5173933E+00,2.061172E+00
-4.5173237E+00,2.061935E+00
-4.5172541E+00,2.062241E+00
-4.5171845E+00,2.062546E+00
-4.5171149E+00,2.062393E+00
-4.5170454E+00,2.062698E+00
-4.5169758E+00,2.062088E+00
-4.5169062E+00,2.061478E+00
-4.5168366E+00,2.061783E+00
-4.5167670E+00,2.060715E+00
-4.5166974E+00,2.061172E+00
-4.5166279E+00,2.061325E+00
-4.5165583E+00,2.061172E+00
-4.5164887E+00,2.062698E+00
-4.5164191E+00,2.062851E+00
-4.5163495E+00,2.062241E+00
-4.5162799E+00,2.059952E+00
-4.5162104E+00,2.058273E+00
-4.5161408E+00,2.058121E+00
-4.5160712E+00,2.058273E+00
-4.5160016E+00,2.059799E+00
-4.5159320E+00,2.059647E+00
-4.5158624E+00,2.058426E+00
-4.5157928E+00,2.057816E+00
-4.5157233E+00,2.057053E+00
-4.5156537E+00,2.056595E+00
-4.5155841E+00,2.056137E+00
-4.5155145E+00,2.057358E+00
-4.5154449E+00,2.057816E+00
-4.5153753E+00,2.055679E+00
-4.5153058E+00,2.055527E+00
-4.5152362E+00,2.056595E+00
-4.5151666E+00,2.057663E+00
-4.5150970E+00,2.057663E+00
-4.5150274E+00,2.058426E+00
-4.5149578E+00,2.058121E+00
-4.5148883E+00,2.059036E+00
-4.5148187E+00,2.059494E+00
-4.5147491E+00,2.058578E+00
-4.5146795E+00,2.057205E+00
-4.5146099E+00,2.055527E+00
-4.5145403E+00,2.053696E+00
-4.5144708E+00,2.053391E+00
-4.5144012E+00,2.052933E+00
-4.5143316E+00,2.052780E+00
-4.5142620E+00,2.053848E+00
-4.5141924E+00,2.054153E+00
-4.5141228E+00,2.054611E+00
-4.5140532E+00,2.055222E+00
